ID,Lemma,POS,Synset_ID,Synset_Lemma,Definition,Definition' source,Example,Example' source,Original HurtLex Category,Stereotype,synset_category,synonyms_en,definition_en,definition_category,ERIS_score,aikia_offensive_score
AR2127,مزدري,a,[no_synset],[no_synset_lemma],شخص يحتقر الآخرين وينظر إليهم بدونية,,كانت نظرته كلها ازدراءً لفقرنا.,,asm,no,,,,,,
AR2529,مزور,a,['omw-arb-02461723-a'],[no_synset_lemma],شخص يغير الحقيقة أو يقلد شيئاً بقصد الغش والخداع,,هذا المؤرخ مزور للحقائق والتاريخ.,,dmc,yes,,,,,,
AR1132,مزيف,n,[no_synset],[no_synset_lemma],شيء غير أصلي، مقلد ومصطنع,,إنه بطل مزيف صنعته الدعاية الكاذبة.,,dmc,yes,,,,,,
AR2318,مستغل,a,['omw-arb-02494923-a'],[no_synset_lemma],شخص يستفيد من ضعف الآخرين أو حاجتهم لمصلحته الشخصية,,إنه مدير مستغل يدفع أجوراً زهيدة لعماله.,,qas,no,,,,,,
AR26,مسيئ,a,[no_synset],[no_synset_lemma],شخص يوجه الإساءة أو يلحق الضرر بالآخرين,,هو شخص مسيء، كلامه دائماً جارح ومؤذٍ.,,re,no,,,,,,
AR1659,مشرك,a,[no_synset],[no_synset_lemma],من يعبد مع الله إلهاً آخر، وهي تهمة عقدية خطيرة في الإسلام,,اتهمه بالكفر والشرك ليحرض الناس عليه.,,cds,no,,,,,,
AR721,مشعوذ,n,[no_synset],[no_synset_lemma],شخص دجال يدعي امتلاك قدرات خارقة لخداع الناس,,هذا الرجل مشعوذ يستغل جهل الناس لسرقتهم.,,re,no,,,,,,
AR802,مشكل,n,['omw-arb-06306480-n'],[no_synset_lemma],وصف للشخص الذي يسبب المشاكل والمتاعب عمداً,,ابتعد عنه، إنه شخص مشكل ويحب إثارة الفتن.,,cds,no,,,,,,
AR803,مشكلة,n,"['omw-arb-05686955-n', 'omw-arb-07289014-n', 'omw-arb-06783768-n', 'omw-arb-05832264-n', 'omw-arb-05687338-n']",[no_synset_lemma],وصف مهين لشخص باعتباره عبئاً ومصدراً للمتاعب,,أنت مشكلة تمشي على قدمين.,,cds,no,,,,,,
AR2526,مضلل,a,['omw-arb-02461723-a'],[no_synset_lemma],شخص يقدم معلومات خاطئة عمدًا ليخدع الآخرين,,إنه قائد مضلل يقود أتباعه إلى الخراب.,,dmc,yes,,,,,,
AR1670,معاق,a,['omw-arb-07946288-n'],[no_synset_lemma],شتيمة تستخدم الإعاقة للإشارة إلى الغباء أو العجز الفكري,,هل أنت معاق عقلياً حتى لا تفهم هذا الأمر البسيط؟,,ddf,yes,,,,,,
AR400,معاندة,n,[no_synset],[no_synset_lemma],الإصرار على الخطأ بتحدٍ وعناد,,توقف عن هذه المعاندة السخيفة واستمع للنصيحة.,,svp,no,,,,,,
AR203,معتوه,n,[no_synset],[no_synset_lemma],شخص ناقص العقل، أحمق وتصرفاته غير موزونة,,لا يمكن أخذ رأيه على محمل الجد، إنه معتوه.,,ps,yes,,,,,,
AR779,معزة,n,[no_synset],[no_synset_lemma],"شتيمة للمرأة تصفها بالغباء أو العناد، مرادفة لـ ""عنزة""",,لا تفهم شيئاً، إنها مجرد معزة.,,an,no,,,,,,
AR1686,معوز,a,['omw-arb-02632353-v'],"['فقد', 'نقص', 'معوز', 'احتاج']",وصف ازدرائي لشخص فقير ومحتاج,,نظر إليه باحتقار لأنه رجل معوز.,,is,yes,,,,,,
AR1746,مغالط,a,[no_synset],[no_synset_lemma],شخص يستخدم الحجج الباطلة لتضليل النقاش,,إنه مغالط محترف، يقلب الحقائق ليظهر أنه على صواب.,,dmc,yes,,,,,,
AR715,مغتاب,n,[no_synset],[no_synset_lemma],شخص يذكر الآخرين بالسوء في غيابهم، نمّام,,لا تثق به، إنه مغتاب ينقل الكلام ويفسد العلاقات.,,re,no,,,,,,
AR2640,مغتصب,a,[no_synset],[no_synset_lemma],من يأخذ شيئاً بالقوة والعدوان، وخاصة من يجبر شخصاً على الجنس,,وصفوا الحاكم الجديد بأنه مغتصب للسلطة.,,re,no,,,,,,
AR2555,مغرور,n,[no_synset],[no_synset_lemma],شخص معجب بنفسه لدرجة التكبر واحتقار الآخرين,,إنه شاب مغرور، يظن أن الجميع أقل منه شأناً.,,cds,no,,,,,,
AR202,مغفل,a,[no_synset],[no_synset_lemma],شخص ساذج وشديد الغباء يسهل خداعه,,لقد كنت مغفلاً عندما صدقت وعوده الكاذبة.,,cds,no,,,,,,
AR948,مغناج,n,[no_synset],[no_synset_lemma],وصف للمرأة التي تتصنع الدلال والغنج بشكل مبالغ فيه ومزعج,,إنها فتاة مغناج، كل حركاتها مصطنعة ومقرفة.,,an,no,,,,,,
AR1850,مغول,n,[no_synset],[no_synset_lemma],وصف جماعة بالهمجية والتخريب والوحشية,,دخلوا المدينة كالـمغول، يدمرون كل شيء في طريقهم.,,ps,yes,,,,,,
AR1853,مغولي,n,[no_synset],[no_synset_lemma],"شتيمة قاسية جداً تستخدم مرض ""متلازمة داون"" للسخرية والتحقير",,"استخدم كلمة ""مغولي"" كإهانة لزميله في المدرسة.",,ps,yes,,,,,,
AR944,مكر,n,[no_synset],[no_synset_lemma],الخداع والتحايل لإلحاق الأذى بالآخرين,,كل خططه مبنية على المكر والخديعة.,,cds,no,,,,,,
AR2059,مكروب,n,['omw-arb-01326291-n'],[no_synset_lemma],وصف لشخص بأنه حقير ومؤذٍ ومثير للقرف، كالجراثيم,,ابتعد عني أيها المكروب، لا أريد رؤيتك.,,an,no,,,,,,
AR392,ملفق,n,[no_synset],[no_synset_lemma],شيء مصطنع ومختلق وغير حقيقي,,اتهاماته كلها ملفقة ولا دليل عليها.,,dmc,yes,,,,,,
AR1126,منافق,n,[no_synset],[no_synset_lemma],شخص يظهر الخير والمودة ويبطن الشر والكراهية,,إنه منافق، يقول في وجهك شيئاً ويقول من خلفك شيئاً آخر.,,dmc,yes,,,,,,
AR684,منبوذ,a,[no_synset],[no_synset_lemma],شخص يرفضه مجتمعه ويتجنبه الجميع بسبب سوء أفعاله,,أصبح منبوذاً في قريته بسبب سرقاته.,,dmc,yes,,,,,,
AR1444,منتن,a,[no_synset],[no_synset_lemma],شخص قذر أخلاقياً، فاسد ومثير للاشمئزاز كرائحة الجيفة,,فمه منتن لا يخرج منه إلا الكلام البذيء.,,dmc,yes,,,,,,
AR2261,منحوس,n,['omw-arb-09630641-n'],[no_synset_lemma],شخص سيء الحظ، أو يجلب النحس والشقاء للآخرين,,لا تعمل معه، إنه رجل منحوس يجلب الخسارة.,,dmc,yes,,,,,,
AR395,مندوب,n,"['omw-arb-10061043-n', 'omw-arb-10522035-n', 'omw-arb-10373801-n', 'omw-arb-08402442-n', 'omw-arb-09887850-n']",[no_synset_lemma],إهانة لشخص باعتباره مجرد تابع أو خادم صغير لجهة ما,,هو ليس سياسياً، بل مندوب لدول أخرى.,,pa,yes,,,,,,
AR1848,منغول,a,[no_synset],[no_synset_lemma],شتيمة قاسية جداً مرتبطة بمتلازمة داون، تستخدم للتحقير,,"يسخرون منه في الحي وينادونه بـ ""يا منغول"".",,ps,yes,,,,,,
AR1849,منغولي,n,[no_synset],[no_synset_lemma],صفة مهينة جداً تستخدم مرضاً جينياً كشتيمة للغباء أو الشكل,,يا منغولي لا تكن غبيا,,ps,yes,,,,,,
AR1440,مهبل,n,[no_synset],[no_synset_lemma],كلمة بذيئة جداً تشير إلى العضو التناسلي للمرأة، وتستخدم كشتيمة قاسية,,هي تفكر باستخدام مهبلها فقط,,asf,no,,,,,,
AR2303,مهرج,n,[no_synset],[no_synset_lemma],شخص سخيف وتصرفاته مضحكة، لا يؤخذ على محمل الجد,,لا تستمع إليه، إنه مجرد مهرج في بلاط السلطان.,,dmc,yes,,,,,,
AR628,مهمل,a,[no_synset],[no_synset_lemma],شخص غير مكترث بواجباته ومسؤولياته,,طُرد من عمله لأنه موظف مهمل.,,svp,no,,,,,,
AR354,مومس,n,[no_synset],[no_synset_lemma],شتيمة قاسية للمرأة تعني بائعة الهوى، عاهرة,,نعتها بالمومس ليطعن في شرفها أمام الناس.,,an,no,,,,,,
AR2058,ميكروب,n,[no_synset],[no_synset_lemma],وصف لشخص بأنه حقير ومضر كالجراثيم,,أنت ميكروب يجب التخلص منه ليعم السلام.,,an,no,,,,,,
AR1324,نازي,n,['omw-arb-10350220-n'],[no_synset_lemma],وصف لشخص أو نظام بالعنصرية والوحشية والاستبداد,,معاملته لموظفيه كانت نازية وغير إنسانية.,,cds,no,,,,,,
AR1484,ناك,v,[no_synset],[no_synset_lemma],كلمة بذيئة جداً تشير لفعل الجماع,,سوف أنيكك إذا فعلت هذا,,asm,no,,,,,,
AR1857,ناموسة,n,[no_synset],[no_synset_lemma],وصف لشخص مزعج ولحوح وتافه,,صوتها مزعج كأزيز الناموسة في أذني.,,an,no,,,,,,
AR3,نبح,v,"['omw-arb-01047596-v', 'omw-arb-01047745-v', 'omw-arb-00913065-v', 'omw-arb-00066191-v']","['سعل', 'ندب', 'التمس', 'أثار_ضجة', 'بكى', 'حدث_أثرا_مذهلا', 'كسا_باللحاء', 'نادى_على', 'هدر', 'عوى', 'أطلق_بطريقة_ارتشاحية', 'نز', 'أعلن_بصوت_عال', 'استنجد', 'صاح', 'استدعى', 'لقب', 'أعلن_عن', 'عرج', 'مكالمة', 'ذرف', 'دعا', 'قشر', 'نادى', 'هتف', 'نبح', 'زعق', 'شكا', 'نادى_بسخرية', 'عج', 'قهقه', 'قال_بصوت_عال', 'نعب', 'صرخ', 'تطلب', 'ضحك_حتى_البكاء', 'صرخ_من_الألم', 'أطلق_بنبرة_صارخة', 'عبر_عن_شيء_بالصراخ', 'انْتحب', 'استرجع', 'احتج', 'اقتضى', 'سأل', 'تباكى', 'استرد', 'تلفن', 'إجتذب_الطريدة', 'أذاع']",وصف كلام شخص بأنه صياح أجوف بلا معنى، كصوت الكلب,,تركه ينبح وحده ولم يرد على شتائمه.,,an,no,,,,,,
AR1341,نتانة,n,[no_synset],[no_synset_lemma],القذارة والفساد الأخلاقي الشديد,,تفوح منهم رائحة نتانة الفساد المالي.,,dmc,yes,,,,,,
AR2568,نتن,a,[no_synset],[no_synset_lemma],شخص قذر أو فاسد أخلاقياً بشكل مقرف,,إنه رجل نتن، تجنب التعامل معه تماماً.,,dmc,yes,,,,,,
AR2262,نحس,n,['omw-arb-07304852-n'],[no_synset_lemma],شخص يجلب سوء الحظ والمصائب,,وجهك نحس، لم أر الخير منذ أن عرفتك.,,dmc,yes,,,,,,
AR1662,نذل,a,[no_synset],[no_synset_lemma],شخص خسيس، حقير، وعديم المروءة والشرف,,لقد كان نذلاً وغدر بصديقه من أجل المال.,,cds,no,,,,,,
AR2160,نرجسي,a,[no_synset],[no_synset_lemma],شخص أناني مغرور لا يرى إلا نفسه ولا يتعاطف مع الآخرين,,من المستحيل التعامل معه لأنه نرجسي لا يهتم إلا بنفسه.,,cds,no,,,,,,
AR2156,نرجسية,n,[no_synset],[no_synset_lemma],حب الذات المفرط والأنانية الشديدة,,نرجسيته المرضية تجعله يعتقد أنه محور الكون.,,cds,no,,,,,,
AR917,نصاب,n,['omw-arb-10334782-n'],[no_synset_lemma],شخص محتال وماكر يسرق أموال الناس بالخداع,,احذر منه، إنه نصاب كبير ومحترف.,,ddp,yes,,,,,,
AR1274,نعجة,n,['omw-arb-02411705-n'],[no_synset_lemma],شتيمة للمرأة تصفها بالغباء والضعف والانقياد السهل,,تسير خلف زوجها كالنعجة بلا رأي أو تفكير.,,an,no,,,,,,
AR1123,نفاق,n,[no_synset],[no_synset_lemma],إظهار عكس ما في الباطن من شر أو كذب,,حياته كلها مبنية على النفاق والتملق.,,dmc,yes,,,,,,
AR93,نكتة,n,['omw-arb-00431005-n'],[no_synset_lemma],وصف لشخص بأنه تافه ومثير للسخرية وغير جاد,,أنت مجرد نكتة سخيفة في هذا الموقف الجاد.,,cds,no,,,,,,
AR1489,نكح,v,"['omw-arb-01957529-v', 'omw-arb-01426397-v', 'omw-arb-01955984-v']","['دار', 'فتن', 'اتهم', 'هوى', 'إحتل_مقعدا_في_هيئة', 'قدم_إمتحانا', 'طرف', 'جلس', 'لاحظ', 'استقر', 'قص_شعر_الناصية', 'امتطى', 'بدل', 'بقي', 'أصلح_بالمفك', 'شاطر', 'نجح', 'هزم', 'فهم', 'عرف', 'علم', 'اِتّصل_جِنْسِيّاً', 'ضاجع', 'غازل', 'برهن', 'ألحق_به', 'ميز', 'ضرب_بعنف', 'أبحر', 'راهن_به_على', 'سافر', 'نجح_في_إمتحان', 'غلق_بقوة', 'لوى', 'إمتطى_صهوة_الجواد', 'ولع_ب', 'حط', 'قرع', 'نام_مع', 'درك', 'حدث_ضجة_عالية', 'عانى', 'ركب_الخيل', 'خبط', 'ركب_في_الخلف', 'ولع', 'تعنى_بالأطفال', 'إِمْتطى', 'لولب', 'عشق', 'قذف_بقوة', 'أضاع_الوقت', 'ترنح', 'ضايق_باستمرار', 'شارك_في_إجتماع', 'نكح', 'إتخذ_وضعا_أمام_الرسام', 'عرف_جيدا', 'هبط_الطائر', 'تلوى', 'درى', 'ركب', 'شغف_ب', 'ضغط', 'تلفظ_بحماقات', 'ركِب', 'إتسع_ل', 'تغلب', 'قعد', 'تلولب', 'غرس', 'جامع', 'عرف_شخص', 'طفا', 'انعقد', 'تحضن_الدجاجة_للبيض']",فعل بذيء يعني ممارسة الجنس، يستخدم للتباهي أو التحقير,,كلمة بذيئة تستخدم في سياقات سوقية وعدوانية.,,asm,no,,,,,,
AR2384,نميمة,n,['omw-arb-07223170-n'],[no_synset_lemma],نقل الكلام بين الناس بقصد الإفساد بينهم,,النميمة هي سبب الخلاف بين الأصدقاء.,,cds,no,,,,,,
AR1527,نهب,n,"['omw-arb-00477941-v', 'omw-arb-02319050-v', 'omw-arb-02314275-v', 'omw-arb-02570267-v', 'omw-arb-00834009-v', 'omw-arb-00388635-v']","['ضلل', 'جز', 'اقتلع', 'ترقرق_بالماء', 'دلّع', 'منع', 'تشجع', 'بدد', 'سلخ', 'جرف', 'عقف', 'ندف', 'رفض_مرشحا', 'نقر_على_الأوتار', 'تكلب', 'خدع', 'دلّل', 'أتْلف', 'جلا', 'أَبْهَظَ', 'جرّد_مِن', 'ضلّل', 'أزال_الرياش', 'خضع', 'أبطل', 'فسد', 'عاقب_بقسوة', 'حمله_أكثر_مما_يطيق', 'أَرْهَقَ', 'انجرف', 'نزع_الزهر_عن_النبات', 'ضل', 'أفْسد', 'شوّه', 'تشرب_أو_يمتص', 'دهور', 'نظف_بالنقع', 'جرده_من_ماله', 'أخذ_بدون_حق', 'دام', 'سلق', 'أشبع', 'تلف', 'نزع_مِن', 'هدم', 'أبْهظ', 'ضر', 'لعق', 'تعطل', 'نتف_الريش', 'خلع', 'نزع', 'دهن_بطبقة_رقيقة', 'غمر', 'نتف', 'سلب', 'ثلج', 'قطف', 'خرب', 'طلب_ثمنا_أعلى', 'جرد_من_الألقاب', 'اختلس', 'دمر', 'سرق', 'زادَ_الثَّمَن', 'أسرف_في_الشراب', 'صاد', 'نقع', 'طالب_بسعر_عالي', 'تخلل', 'أضعف', 'انعقف', 'تعرى', 'ثبت_على_محك_النقد', 'غلّى', 'أثقل', 'عرى', 'أرْهق', 'دلل', 'حلب_البقرة', 'احتال', 'كدر', 'شوه', 'قام_بأعمال_السلب', 'آذى', 'أرهق', 'بلل_كليا', 'خَرَّبَ', 'كذب', 'غسل', 'جرد', 'حرم', 'دمّر', 'نهب', 'عامل_برفق', 'قشر']",سرقة المال العام أو الخاص بالقوة والفساد,,ثروته جمعها من نهب خيرات البلاد.,,re,no,,,,,,
AR1000,هجين,n,[no_synset],[no_synset_lemma],إهانة تشكك في نقاء أصل الشخص أو نسبه,,وصفه بالهجين لأنه من عرق مختلط.,,ps,yes,,,,,,
AR915,هذر,v,"['omw-arb-01036804-v', 'omw-arb-01038666-v']","['هذر', 'زقزق', 'درْدش', 'ثرثر_كالطفل', 'حادث_سطحيا', 'برر_الكلام', 'أكثر_الكلام', 'أطلق_أصواتا', 'ثرثر', 'طقطق', 'بربر', 'نم', 'نشر_الإشاعات', 'إنهمك_فى_القيل_و_القال', 'لغا', 'تسامر', 'تصطك', 'لفظ_بغير_وضوح', 'تحادث', 'أفشى_السر', 'تحادث_في_غير_كلفة', 'هرف', 'ثرْثر', 'تتذبذب_بسرعة', 'لغى', 'تلعثم', 'تمتم', 'دردش']",الكلام الكثير الذي لا معنى له ولا فائدة منه,,لقد سئمت من هذا الهذر، قل شيئاً مفيداً.,,cds,no,,,,,,
AR1678,هراء,n,[no_synset],[no_synset_lemma],كلام فارغ وسخيف وباطل,,كل ما تقوله هو هراء في هراء.,,ddp,yes,,,,,,
AR376,هرج,n,[no_synset],[no_synset_lemma],الصياح والفوضى والكلام غير المنظم,,كان الاجتماع مليئاً بالهرج والمرج ولم نخرج بنتيجة.,,cds,no,,,,,,
AR2361,هزئ,v,"['omw-arb-00849332-v', 'omw-arb-00849080-v']",[no_synset_lemma],السخرية من شخص وتحقيره,,هزئ من ملابسه البسيطة أمام زملائه.,,asm,no,,,,,,
AR308,هزلي,n,[no_synset],[no_synset_lemma],وصف لشيء بأنه سخيف ومثير للضحك ولا قيمة له,,هذا القرار هزلي ولا يمكن تطبيقه على أرض الواقع.,,an,no,,,,,,
AR2334,هلك,v,"['omw-arb-00224295-v', 'omw-arb-00865958-v', 'omw-arb-00358431-v']","['شتم', 'تغوط', 'أعد', 'تحرق_شوقا', 'دار', 'مشى', 'خرج', 'اعتزم', 'موت', 'أضعف', 'قال', 'جهل', 'عرف_ب', 'تبرز', 'إجتاز_بنجاح', 'انطلق', 'نجح', 'نزل_به_بلاء', 'تغاضى', 'أهمل', 'غادر', 'تخلى_عن_دوره_في_اللعب', 'سلم_الروح', 'ألغى_إعلان', 'سافر', 'مات', 'تجاوز', 'سلّم_الرُّوح', 'حكم_على', 'غادر_المسرح', 'اِنْتقل_إلى_الرّفِيق_الأعْلى', 'إنتقل_إلى', 'أدى', 'فنِي', 'مضى', 'لعن', 'شق_طريقه', 'لفظ_النّفس_الأخِير', 'خَرَجَ_من_الدُّنْيَا', 'رحل', 'سير', 'انهار', 'مر', 'إِنْتهى', 'أصبح', 'تخمد', 'تعذب', 'أدان', 'لفظ_النفس_الأخير', 'ذهب', 'عبر', 'تبادل', 'مات_من_الجوع', 'هلك', 'تعفن', 'استهلك', 'أصبح_لا_مباليا', 'أصبح_أقل_تعرضا', 'حدث', 'خَرَجَ', 'مرر', 'أقر_ب', 'لُعِن', 'تشقى', 'ساعد_على', 'جدف', 'فني', 'أخمد', 'لجأ', 'فقد', 'مر_الكرة_للاعب_آخر', 'اشتم', 'زفر', 'سبّ', 'تنقضي']",دعاء على شخص بالموت والدمار,,هلك الله الظالمين ومن عاونهم.,,cds,no,,,,,,
AR273,همجي,n,[no_synset],[no_synset_lemma],شخص متوحش، عنيف، وغير متحضر,,تصرفه كان همجياً عندما كسر الأطباق.,,ps,yes,,,,,,
AR432,واشي,a,[no_synset],[no_synset_lemma],شخص ينقل الكلام بقصد الإفساد بين الناس، نمّام,,كان واشياً ينقل أخبار زملائه للمدير ليسيء لهم.,,cds,no,,,,,,
AR1487,واقع,v,"['omw-arb-13954818-n', 'omw-arb-13955461-n', 'omw-arb-04759428-n', 'omw-arb-13956097-n']","['سبب', 'طبق', 'واقع', 'أعدّ', 'عمل_بالفعل', 'حقق', 'نفذ', 'أحْدث', 'أدى', 'أنْشأ', 'أنْتج', 'دخل_حيز_التنفيذ', 'سبّب', 'أحدث']",فعل بذيء يعني ممارسة الجنس، يستخدم في سياق مهين,,استخدم الكلمة في سياق إهانة للطعن في الشرف.,,asm,no,,,,,,
AR1658,وثنية,n,['omw-arb-05945227-n'],[no_synset_lemma],تهمة دينية تصف معتقدات أو أفعال بأنها كفر وعبادة للأصنام,,وصف احتفالاتهم بأنها طقوس وثنية جاهلية.,,cds,no,,,,,,
AR162,وحش,n,['omw-arb-00015388-n'],[no_synset_lemma],شخص قبيح المنظر أو شديد القسوة والوحشية,,زوجها وحش يضربها كل يوم لأتفه الأسباب.,,ddp,yes,,,,,,
AR1111,وسخ,n,"['omw-arb-01534147-v', 'omw-arb-00276214-v']","['وسخ', 'تلوث', 'شوه_السمعة', 'دنس', 'اتسخ', 'أنْجس', 'لوّث', 'لطخ', 'وَسَّخَ', 'لوث']",شخص قذر في جسده أو في أخلاقه,,إنه رجل وسخ، لا تتعامل معه أبداً.,,cds,no,,,,,,
AR766,وعل,n,[no_synset],[no_synset_lemma],شتيمة للرجل تصفه بالعناد الشديد والغباء,,إنه عنيد كالوعل في الجبل، لا يغير رأيه.,,an,no,,,,,,
AR637,وغد,a,[no_synset],[no_synset_lemma],شخص دنيء، لئيم، ومنحط الأخلاق,,ابتعد عني أيها الوغد، لا أريد أن أرى وجهك.,,an,no,,,,,,
AR596,وقاحة,n,['omw-arb-01224031-n'],[no_synset_lemma],قلة الحياء والجرأة على فعل القبيح وقوله,,لم أر في حياتي مثل هذه الوقاحة في الكلام.,,cds,no,,,,,,
AR484,يخطىء,v,[no_synset],[no_synset_lemma],وصف شخص بأنه دائم الخطأ أو أنه مرتكب للذنب,,أنت دائماً تخطئ في حقي ولا تعتذر.,,cds,no,,,,,,
AR2427,يغش,v,[no_synset],[no_synset_lemma],فعل الخداع في معاملة أو امتحان,,هو دائماً يغش للحصول على ما لا يستحقه.,,re,no,,,,,,
AR2,ينبح,v,[no_synset],[no_synset_lemma],وصف كلام شخص غاضب أو تافه بأنه كصياح الكلب,,دعه ينبح كما يشاء، فلن يؤثر كلامه فينا.,,an,no,,,,,,
AR1596,يهودي,n,['omw-arb-09681351-n'],[no_synset_lemma],شتيمة عنصرية تربط الشخص بالبخل أو الغدر أو صفات نمطية معادية للسامية,,"وصفه بأنه ""يهودي"" لأنه يطالب بدينه.",,ps,yes,,,,,,
