Word,POS,Stereotype,Tag,Synset,Source,Glossa,Glossa EN,Lingua Glossa,Simona,Komal,Commenti Simona,Commenti Komal,Disagreement 3-0,Disagreement 1/2-0,agreement,Viviana,Valerio
asino,n,no,an,bn:00028152n,OMWN_IT,"L'asino, chiamato anche somaro o ciuco, è una specie di mammifero perissodattilo del genere degli equini, sottogenere Asinus.// Specie di animale della famiglia Equidae// Animale domestico, Equus asinus.",Domestic beast of burden descended from the African wild ass; patient but stubborn,it,1,1,,,FALSE,FALSE,TRUE,,
asino,n,no,an,bn:14935211n,WIKIDATA,Equines with long ears,Equines with long ears,en,1,1,,,FALSE,FALSE,TRUE,,
asino,n,no,an,bn:00006452n,OMWN_IT,"Animale domestico, Equus asinus.",Hardy and sure-footed animal smaller and with longer ears than the horse,it,1,1,,,FALSE,FALSE,TRUE,,
bisonte,n,no,an,bn:00007203n,OMWN_IT,Il bisonte europeo è una specie eurasiatica di bisonte.// Nome in nomenclatura binomiale del bisonte europeo// Specie di animale della famiglia Bovinae,European bison having a smaller and higher head than the North American bison,it,1,0,,,FALSE,TRUE,FALSE,,1
asino,n,no,an,bn:00028228n,OMWN_IT,The symbol of the Democratic Party; introduced in cartoons by Thomas Nast in 1874,The symbol of the Democratic Party; introduced in cartoons by Thomas Nast in 1874,en,0,0,,,FALSE,FALSE,TRUE,,
asino,n,no,an,bn:05273348n,WIKI,Figura araldica// In araldica l'asino è ritenuto un animale nobile e degno di onore.// Un animale araldico,,it,0,0,,,FALSE,FALSE,TRUE,,
asino,n,no,an,bn:08944352n,WIKIDATA,Figura araldica,,it,0,0,,,FALSE,FALSE,TRUE,,
asino,n,no,an,bn:09064035n,WIKI,Palla asino è un gioco infantile all'aperto che si gioca in gruppo con una palla.,,it,0,0,,,FALSE,FALSE,TRUE,,
asino,n,no,an,bn:16981098n,WIKI,Tappo è un popolare gioco di carte italiano.// Variante di Tappo// Gioco di carte,,it,0,0,,,FALSE,FALSE,TRUE,,
assillare,a,no,cds,**NotInBN***,,,,,,,,,FALSE,FALSE,,,
zucca,n,no,or,bn:00007408n,OMWN_IT,"Pianta con fusti striscianti o rampicanti e frutti sferici, globosi, grandi fino a 80 cm, commestibili// Con il termine zucca vengono identificati i frutti di diverse piante appartenenti alla famiglia delle Cucurbitaceae, in particolare alcune specie del genere Cucurbita ma anche specie appartenenti ad altri generi come ad esempio la Lagenaria vulgaris o zucca ornamentale.// La zucchina o zucchino liguro è una specie della famiglia delle Cucurbitaceae i cui frutti sono utilizzati immaturi.// Termine con cui si indica vari tipi di piante appartenenti alla famiglia delle Cucurbitaceae// Pianta annuale con fusto erbaceo// Frutto della pianta della zucca, usualmente di colore arancio quando maturo ed usato durante Halloween.",A coarse vine widely cultivated for its large pulpy round orange fruit with firm orange skin and numerous seeds; subspecies of Cucurbita pepo include the summer squashes and a few autumn squashes,it,1,0,,,,,FALSE,,0
asta,n,no,asm,bn:00027315n,OMWIKI,A graduated rod dipped into a container to indicate the fluid level,A graduated rod dipped into a container to indicate the fluid level,en,0,0,,,FALSE,FALSE,TRUE,,
asta,n,no,asm,bn:00061508n,OMWN_IT,A linear measure of 16.5 feet,A linear measure of 16.5 feet,en,0,0,,,FALSE,FALSE,TRUE,,
avarizia,n,no,svp,bn:00007434n,OMWN_IT,"I vizi capitali sono un elenco di inclinazioni profonde, morali e comportamentali, dell'anima umana, spesso e impropriamente chiamati peccati capitali.// Desiderio eccessivo di proprietà e di ricchezze.",Reprehensible acquisitiveness; insatiable desire for wealth (personified as one of the deadly sins),it,1,2,,??,FALSE,FALSE,FALSE,,2
asta,n,no,asm,bn:00063298n,OMWN_IT,A long fiberglass sports implement used for pole vaulting,A long fiberglass sports implement used for pole vaulting,en,0,0,,,FALSE,FALSE,TRUE,,
asta,n,no,asm,bn:00049823n,OMWN_IT,"Arma di offesa costituita da un'asta munita alla cima di un ferro appuntito.// Arma di offesa costituita da un'asta munita alla cima di un ferro appuntito// La Lancia da giostra era l'arma inastata in dotazione quale arma primaria alle forze di cavalleria pesante del Medioevo europeo.// La lancia è l'archetipo dell'arma inastata, in uso all'umanità fin dall'età della pietra.// La Lancia da cavalleria era l'arma inastata primaria in dotazione alle forze di cavalleria pesante dell'Età Antica e del Medioevo.// Arma e strumento di caccia// Arma lunga e di legno dritto, che termina con un ferro tagliente, utilizzata nel Medioevo.",A long pointed rod used as a tool or weapon,it,0,0,,,FALSE,FALSE,TRUE,,
avidità,n,no,svp,bn:00007434n,OMWN_IT,"I vizi capitali sono un elenco di inclinazioni profonde, morali e comportamentali, dell'anima umana, spesso e impropriamente chiamati peccati capitali.// Desiderio eccessivo di proprietà e di ricchezze.",Reprehensible acquisitiveness; insatiable desire for wealth (personified as one of the deadly sins),it,1,2,,,FALSE,FALSE,FALSE,,2
cupidigia,n,no,svp,bn:00007434n,OMWN_IT,"I vizi capitali sono un elenco di inclinazioni profonde, morali e comportamentali, dell'anima umana, spesso e impropriamente chiamati peccati capitali.// Desiderio eccessivo di proprietà e di ricchezze.",Reprehensible acquisitiveness; insatiable desire for wealth (personified as one of the deadly sins),it,1,2,,,,,FALSE,,2
asta,n,no,asm,bn:00073116n,OMWN_IT,"Lunga asta di legno, trasversale all'albero della nave, che sostiene le vele.// Lunga asta di legno, trasversale all'albero della nave, che sostiene le vele",A stout rounded pole of wood or metal used to support rigging,it,0,0,,,FALSE,FALSE,TRUE,,
asta,n,no,asm,bn:00073802n,OMWN_IT,A strong rod or stick with a specialized utilitarian purpose,A strong rod or stick with a specialized utilitarian purpose,en,0,0,,,FALSE,FALSE,TRUE,,
asta,n,no,asm,bn:00034964n,OMWIKI,"Nel golf, con un asta bandiera, inserito in un foro del bersaglio, consentendo il foro per essere visto da lontano.",Flagpole used to mark the position of the hole on a golf green,it,0,0,,,FALSE,FALSE,TRUE,,
avidità,n,no,svp,bn:00007435n,OMWN_IT,Desiderio eccessivo di proprietà e di ricchezze.,Extreme greed for material wealth,it,1,2,,,FALSE,FALSE,FALSE,,2
asta,n,no,asm,bn:02348645n,WIKT,Stems can refer to two things in music: music notation and audio production.,Stems can refer to two things in music: music notation and audio production.,en,0,0,,,FALSE,FALSE,TRUE,,
cupidigia,n,no,svp,bn:00007435n,OMWN_IT,Desiderio eccessivo di proprietà e di ricchezze.,Extreme greed for material wealth,it,1,2,,,,,FALSE,,2
asta,n,no,asm,bn:00007085n,OMWN_IT,Procedimento di vendita al miglior offerente// Un'asta è il processo di compravendita mediante offerte che si conclude con la vendita dell'oggetto al migliore offerente.// Evento pubblico in cui merci o beni sono venduti al miglior offerente.,The public sale of something to the highest bidder,it,0,0,,,FALSE,FALSE,TRUE,,
asta,n,no,asm,bn:12752763n,WIKIDATA,Prenome femminile,,it,0,0,,,FALSE,FALSE,TRUE,,
asta,n,no,asm,bn:16611094n,WIKIDATA,Prenome femminile,,it,0,0,,,FALSE,FALSE,TRUE,,
asta,n,no,asm,bn:16902821n,WIKIDATA,Prenome femminile,,it,0,0,,,FALSE,FALSE,TRUE,,
avidità,n,no,svp,bn:00007474n,OMWN_IT,Sensazione positiva di voler portare avanti qualcosa.,A positive feeling of wanting to push ahead with something,it,0,2,,,FALSE,FALSE,FALSE,,0
avarizia,n,no,svp,bn:00074304n,IWN,Gretto attaccamento al denaro accompagnato da scarsa disponibilità a spendere e a donare.// Gretto attaccamento al denaro accompagnato da scarsa disponibilità a spendere e a donare// Riluttanza estrema a spendere soldi.,A lack of generosity; a general unwillingness to part with money,it,2,2,,,FALSE,FALSE,TRUE,,
avarizia,n,no,svp,bn:00055291n,OMWN_IT,Persona avara e meschina.// Persona avara e meschina// Persona poco disposta a spendere soldi// Persona meschina e miserabile.// Riluttanza estrema a spendere soldi.,A stingy hoarder of money and possessions (often living miserably),it,2,2,,,FALSE,FALSE,TRUE,,
chiacchierone,n,yes,ddp,bn:00007628n,OMWN_IT,"Chi parla molto e senza costrutto.// Chi parla molto e senza costrutto// Oratore pedante, loquace e un po' sciocco.",An obnoxious and foolish and loquacious talker,it,3,1,,,,,FALSE,,3
avarizia,n,no,svp,bn:00041630n,WIKI,L'avarizia è la scarsa disponibilità a spendere e a donare ciò che si possiede.// Desiderio eccessivo di proprietà e di ricchezze.,Excessive desire to acquire or possess more (especially more material wealth) than one needs or deserves,it,2,2,,,FALSE,FALSE,TRUE,,
imbecillità,n,yes,ddp,bn:00007841n,WIKI,Il ritardo mentale o insufficienza mentale è una malattia cognitiva persistente data da un alterato funzionamento del sistema nervoso centrale.// Una malattia cognitiva persistente data da un alterato funzionamento del sistema nervoso centrale.// Malattia// Mancanza di normale sviluppo delle capacità intellettuali; la diagnosi richiede un QI inferiore a 70.,Lack of normal development of intellectual capacities,it,1,3,,,,,FALSE,,1
avarizia,n,no,svp,bn:00007435n,OMWN_IT,Desiderio eccessivo di proprietà e di ricchezze.,Extreme greed for material wealth,it,2,2,,,FALSE,FALSE,TRUE,,
brutto,n,yes,ddf,bn:00007890n,OMWN_IT,Weather unsuitable for outdoor activities,Weather unsuitable for outdoor activities,en,2,0,,,FALSE,TRUE,FALSE,,0
casotto,n,no,cds,bn:00007951n,IWN,"Casa di prostituzione.// Casa di prostituzione// Una casa di tolleranza è un luogo, solitamente un'abitazione, in cui si esercita la prostituzione.// Luogo in cui i servizi sessuali sono offerti in cambio di denaro.// Citazioni sulla casa di tolleranza.",A building where prostitutes are available,it,3,1,,,,,FALSE,,1
avaro,n,no,svp,bn:00017976n,OMWN_IT,Persona meschina e miserabile.,A miserly person,it,3,3,,,FALSE,FALSE,TRUE,,
avaro,n,no,svp,bn:00019030n,OMWN_IT,A selfish person who is unwilling to give or spend,A selfish person who is unwilling to give or spend,en,3,3,,,FALSE,FALSE,TRUE,,
palla,n,no,qas,bn:00008122n,IWN,Qualunque oggetto di forma sferica// Un pallone da calcio è un pallone sferico in cuoio utilizzato per poter disputare gli incontri di calcio.// Pallone sferico utilizzato per disputare gli incontri di calcio// La palla utilizzata nel football americano e canadese.,An object with a spherical shape,it,1,0,,,,,FALSE,,0
avaro,n,no,svp,bn:03118247n,WIKI,La lingua àvara è una lingua caucasica nordorientale parlata in Russia nel Daghestan occidentale.// Lingua caucasica nordorientale,Avar is a language that belongs to the Avar -- Andic group of the Northeast Caucasian family.,it,0,0,,,FALSE,FALSE,TRUE,,
corbello,n,no,asm,bn:00008124n,IWN,"Ciascuna delle due ghiandole genitali maschili destinate alla produzione degli spermatozoi;ghiandola riproduttiva maschile.// Ghiandola riproduttiva maschile// Il testicolo fa parte dell'apparato genitale maschile, in genere vien così denominato negli animali cordati dove rappresenta la gonade maschile.// Organo dell''apparato genitale maschile// Gamete femminile di una pianta o animale in grado di fondersi con un gamete maschile per produrre uno zigote.// Ghiandola maschile, dove vengono prodotti lo sperma e alcuni ormoni.",One of the two male reproductive glands that produce spermatozoa and secrete androgens,it,1,0,,,,,FALSE,,1
avaro,a,no,svp,bn:00097850a,OMWIKI,"Eccessivamente desideroso di denaro, ricchezza o possedimenti.",Immoderately desirous of acquiring e.g. wealth,it,2,2,,,FALSE,FALSE,TRUE,,
avaro,n,no,svp,bn:00603732n,OMWIKI,Persona meschina e miserabile.,"In the United States, there have been several controversies concerning the word ""niggardly"", an adjective meaning ""stingy"" or ""miserly"", because of its phonetic similarity to the racial slur ""nigger"".",it,3,3,,,FALSE,FALSE,TRUE,,
minchione,n,no,asm,bn:00008124n,IWN,"Ciascuna delle due ghiandole genitali maschili destinate alla produzione degli spermatozoi;ghiandola riproduttiva maschile.// Ghiandola riproduttiva maschile// Il testicolo fa parte dell'apparato genitale maschile, in genere vien così denominato negli animali cordati dove rappresenta la gonade maschile.// Organo dell''apparato genitale maschile// Gamete femminile di una pianta o animale in grado di fondersi con un gamete maschile per produrre uno zigote.// Ghiandola maschile, dove vengono prodotti lo sperma e alcuni ormoni.",One of the two male reproductive glands that produce spermatozoa and secrete androgens,it,1,3,,,,,FALSE,,1
zavorra,n,no,qas,bn:00008158n,OMWN_IT,Carico di sabbia o altro materiale usato per stabilizzare gli aerostati// Materiale pesante che viene inserito nella stiva di una nave per fornire stabilità.,Any heavy material used to stabilize a ship or airship,it,1,,"anche se ogni glossa associata a zavorra indicano oggetti che hano un'utilità, il termine zavorra indica anche qualcosa/persona che è totalmente inutile, per questo li annoto tutte come 1",,,,FALSE,,1
banda,n,no,cds,bn:00008285n,OMWN_IT,A thin flat strip of flexible material that is worn around the body or one of the limbs (especially to decorate the body),A thin flat strip of flexible material that is worn around the body or one of the limbs (especially to decorate the body),en,2,0,,,FALSE,TRUE,FALSE,,0
bandito,n,no,cds,bn:00008314n,OMWN_IT,An armed thief who is (usually) a member of a band,An armed thief who is (usually) a member of a band,en,3,2,,,FALSE,FALSE,FALSE,,2
avidità,n,no,svp,bn:00041630n,WIKI,L'avarizia è la scarsa disponibilità a spendere e a donare ciò che si possiede.// Desiderio eccessivo di proprietà e di ricchezze.,Excessive desire to acquire or possess more (especially more material wealth) than one needs or deserves,it,2,2,,,FALSE,FALSE,TRUE,,
bandito,n,no,cds,bn:00008315n,WIKI,Il banditismo è un fenomeno criminale e delinquente che può presentare risvolti socio-politici.,The practice of plundering in gangs,it,2,3,,,FALSE,FALSE,FALSE,,2
biscazziere,n,yes,pa,bn:00008407n,OMWN_IT,The person in charge of the bank in a gambling game,The person in charge of the bank in a gambling game,en,2,3,il fatto che sia legato alla bisca porta con se una connotazione negativa,,FALSE,FALSE,FALSE,,2
contadino,n,no,qas,bn:00008511n,IWN,"Detto di persona dai modi selvaggi, primitivi.// Detto di persona dai modi selvaggi, primitivi// Barbaro è la parola onomatopeica con cui gli antichi greci indicavano gli stranieri, cioè coloro che non parlavano greco, e quindi non erano di cultura greca.// Sinonimo di ""incivile"" o ""ignorante"".// Persona che vive al di fuori delle società civilizzate.",A crude uncouth ill-bred person lacking culture or refinement,it,3,0,in questa glossa è al pari di un insulto,,,,FALSE,,3
ignorante,n,yes,ddp,bn:00008511n,IWN,"Detto di persona dai modi selvaggi, primitivi.// Detto di persona dai modi selvaggi, primitivi// Barbaro è la parola onomatopeica con cui gli antichi greci indicavano gli stranieri, cioè coloro che non parlavano greco, e quindi non erano di cultura greca.// Sinonimo di ""incivile"" o ""ignorante"".// Persona che vive al di fuori delle società civilizzate.",A crude uncouth ill-bred person lacking culture or refinement,it,3,1,,,,,FALSE,,3
avidità,n,no,svp,bn:00001009n,OMWN_IT,Strong desire to acquire and possess,Strong desire to acquire and possess,en,2,2,,,FALSE,FALSE,TRUE,,
avido,a,no,svp,bn:00097864a,OMWN_IT,"Che desidera ardentemente qualcosa;bramoso, desideroso.// Bramoso, desideroso// Che desidera ardentemente qualcosa// Eccessivamente desideroso di qualcosa.",(often followed by `for') ardently or excessively desirous,it,2,2,,,FALSE,FALSE,TRUE,,
bestialità,n,yes,ddp,bn:00008513n,IWN,Azione brutale.// Azione brutale// Atto o pratica brutale.,A brutal barbarous savage act,it,3,2,,,FALSE,FALSE,FALSE,,2
bestialità,n,no,an,bn:00008513n,IWN,Azione brutale.// Azione brutale// Atto o pratica brutale.,A brutal barbarous savage act,it,3,2,,,FALSE,FALSE,FALSE,,2
mercante,n,no,qas,bn:00008572n,OMWN_IT,"Chi svolge per professione una attività commerciale;chi per professione esercita un commercio.// Chi per professione esercita un commercio// Chi svolge per professione una attività commerciale// In finanza, un trader è un operatore finanziario che effettua compravendita di strumenti finanziari, quali azioni, obbligazioni, e derivati sulle varie borse valori e su altri mercati mobiliari in nome proprio.// Persona che lavora nel commercio, nella vendita e nell'acquisto di beni.",Someone who purchases and maintains an inventory of goods to be sold,it,0,1,,,,,FALSE,,1
